Company ID,Name,Website,Round,Amount (USD M),Year,Month,Investors,News link,Standardised round label
2928434,Conxai Technologies GmbH,https://www.conxai.com/,SEED,2.2,2023,11,Earlybird Venture Capital;Pi Labs;Argonautic Ventures;noa;Zacua Ventures,,
3334471,Zellar,http://zellar.com,SEED,1.01904,2023,11,Crowdcube,https://www.crowdcube.com/companies/zellar/pitches/bgWmwb,
14507,Fertility Focus,https://viohealthtech.com,SEED,0.220176,2023,11,Crowdcube,https://www.crowdcube.com/companies/vio-healthtech-limited/pitches/leakyl,
2025881,Zzish,http://zzish.com,SEED,0.55638,2023,11,Crowdcube,https://www.crowdcube.com/companies/zzish-1/pitches/qaEkWq?country=GB,
1771286,Magway,https://www.magway.com/,SEED,0.921492,2023,11,Crowdcube,https://www.crowdcube.com/companies/magway/pitches/bXEk1q,
5263157,The Heat Vault,http://theheatvaultcompany.com,SEED,0.49368,2023,11,Crowdcube,https://www.crowdcube.com/companies/the-heat-vault-company,
883390,Bagel Corner,http://bagelcorner.fr/,SEED,0.28754,2023,11,Crowdcube,https://www.crowdcube.com/investment/bagel-corner-30291,
5014772,Checkfirst,https://checkfirst.ai,SEED,0,2023,11,,,
2896748,Enso Coliving,https://www.ensocoliving.es,SERIES A,3.5,2023,11,,,
5251041,Yuze Digital,http://yuzedigital.com,SEED,0,2023,11,,,
1501561,GridDuck,http://gridduck.com,SERIES A,0.66,2023,11,Inspired;Veridian Ventures;Turquoise;Evenlode Investment;Low Carbon Innovation Fund,https://turquoise.eu/low-carbon-innovation-fund-2-invests-in-gridduck/,
2406908,Flown,https://flown.com/,SEED,0,2023,11,Black Green Capital,https://www.blackgreencapital.com/companies/,
4211351,Circus,https://circus-group.com,EARLY VC,9.9,2023,11,,,
3588657,Graswald,https://gscatter.com,SEED,0,2023,11,FOV Ventures,,
1892537,AQai,https://aqai.io,SEED,0.20922,2023,11,,,
4999862,Tonprovider,http://tonprovider.org,SEED,2.5,2023,11,,,
4285963,Magic Orange,https://Magicorange.com,SERIES A,7.5,2023,11,Octopus Ventures;6 Degrees Capital,,
2077601,PlantingSpace,http://planting.space,SEED,3.3,2023,11,,,
4318264,This is Unfolded,https://thisisunfolded.com,SEED,0,2023,11,FJ Labs,,
4522421,Term Stucture Lab,http://termstructure.com,SEED,4.3,2023,11,Decima Ventures;Cumberland DRW;Longling Capital,https://www.newswire.ca/news-releases/term-structure-secured-an-initial-funding-of-usd-4-25-million-in-a-series-seed-fundraising-round-with-cumberland-drw-leading-the-investment-848362654.html,
4813633,Mettle,http://bemettle.com,SEED,3.3,2023,11,Elbow Beach Capital,https://www.msn.com/en-gb/money/other/bear-grylls-backed-mental-health-app-shows-mettle-with-25m-raise/ar-AA1ksKdm,
3003323,Uzaje,http://uzaje.com,SERIES B,12.1,2023,11,A Plus Finance;Investir & +;Good Only Ventures,https://www.maddyness.com/2023/11/17/maddymoney-175-millions-deuros-leves-cette-semaine-par-les-startups-francaises/,
4236352,Emova,http://emova.me,SEED,0,2023,11,,,
5188763,FOUND,http://getfound.io,SEED,2.016666,2023,11,,https://26222285.hs-sites-eu1.com/found-raises-chf2.2m,
5187026,Skynet Technology,http://skynet-technology.it,EARLY VC,16.5,2023,11,Fondo Italiano d'Investimento,https://legalcommunity.it/russo-de-rosa-con-fondo-italiano-dinvestimento-per-loperazione-skynet/,
5186541,Lumian,http://lumian.energy,SEED,0.2,2023,11,,,
1361344,Deepsense.ai,http://deepsense.ai,SEED,0.748,2023,11,Daftcode;YZR Capital,https://www.eu-startups.com/2023/11/warsaw-based-holi-raises-e680k-pre-seed-to-spearhead-an-holistic-approach-to-metabolic-health/,
4680197,Killwatt,https://killwatt.com,EARLY VC,4.4,2023,11,,https://www.angelone.in/blog/tvs-motor-e-mobility-expansion-a-closer-look,
3964301,CannaSoul Analytics,http://cannasoul.co.il,SEED,4,2023,11,Synaptogenix,https://jewishbusinessnews.com/2023/11/10/returngo-and-cannasoul-analytics-make-small-raises/,
4511753,Namara,http://namara.ae,SEED,1,2023,11,,,
2930418,Reforest'Action,https://www.reforestaction.com/,SERIES A,0,2023,11,Blisce,,
1798402,WELMO.,https://www.welmo.fr,SEED,0.91707,2023,11,,https://infonet.fr/actualite/levees-de-fonds/financement-welmo-agence-en-ligne/,
5181858,SUPPLYZ,http://supplyz.eu,SEED,1.65,2023,11,,,
4264702,Cornish Tin,http://cornishtin.uk,SEED,1.452,2023,11,,https://www.crowdcube.com/companies/cornish-tin-limited/pitches/by9wYb,
5179493,PHNX CoLiving,http://phnx.me,SERIES A,0,2023,11,,,
3918930,hypersphere technologies,http://hyperspheretech.com,SEED,3.3,2023,11,Lightning Capital,,
4334884,Olefy Technologies,https://olefytechnologies.com/,SEED,16.5,2023,11,,,
4913199,Umoja,https://umoja.xyz,SEED,0,2023,10,FunFair Ventures,,
78709,CogniTeam,http://www.cogniteam.com,SERIES A,3.3,2023,10,,,
5419040,Cue Technologies,http://cuetechnologies.uk,SEED,0.5,2023,10,Business Growth Fund,,
5410819,kennek Solutions,http://kenneksolutions.uk,SEED,13.464,2023,10,HV Capital,,
3268535,Smarter Diagnostics,http://smarterdiagnostics.com,SEED,0.72,2023,10,Sunfish Partners,https://www.linkedin.com/posts/pawellipkowski_so-sunfish-partners-has-invested-in-smarter-activity-6981352730858532864-f0MQ/?trk=public_profile_like_view,
5330905,XFA AI,http://www.aixfa.com/,SERIES A,0.5,2023,10,,,
5405872,Kitchen Labs,http://kitchenlabs.com.tr,SEED,2,2023,10,,,
3107667,Maad,https://maad.io/,SEED,0,2023,10,Ventures Platform,https://www.venturesplatform.com/portfolio,
3434574,Avataris,https://avataris.ai,SEED,1.2,2023,10,FasterCapital,https://fastercapital.com/news/based-in-austria-fintech-avataris-is-raising-1m-with-fastercapital.html,
4267221,Diginak,http://diginak.com,SEED,0.1,2023,10,,,
5341617,Synergy Health,http://synergyshoreline.com,SEED,3.8,2023,10,,,
4314244,Kumulus,http://kumuluswater.com,SEED,0,2023,10,,,
5330856,Xplora Srl,http://xploragroup.ai,SEED,1.43,2023,10,,,
5311316,Solvemed,http://solvemed.uk,SEED,4.224,2023,10,APEX Ventures;Sunfish Partners;Tensor Ventures;Preface Ventures,,
3831719,Campiri,https://www.campiri.com/,SEED,0,2023,10,,,
5288468,Blend,http://tryblend.net,SEED,0,2023,10,,,
3147208,Momint,http://momint.so,SEED,1.3,2023,10,Mountain Partners;Outlier Ventures;Crossfin Technology;Simple Capital;Untapped Global;Adaverse,https://afrikanheroes.com/2023/10/12/south-african-digital-asset-platform-momint-attracts-1-25m-in-investor-support/,
3326710,Intoto,http://intoto.io,SEED,0.242024,2023,10,,,
4535655,Helixx Industries,http://helixx.tech,SEED,0.5,2023,10,,,
1779750,Neuronostics,https://www.neuronostics.com/,SEED,0.66,2023,10,The FSE Group,,
3235238,Caldera,http://caldera.co.uk,SEED,1.32,2023,10,Crowdcube,https://www.crowdcube.com/companies/caldera,
3583673,Glassette,http://glassette.com,SEED,0.857472,2023,10,Crowdcube,https://www.crowdcube.com/companies/glassette,
3104403,Rad Propulsion,http://radpropulsion.com,SEED,0,2023,10,British Robotics Seed Fund,https://techeast.com/uk-based-robotics-ai-and-automation-companies-to-benefit-from-british-robotics-scale-up-fund-deployment/,
1681924,Nanopowder Plant,http://nanopowderplant.com,SEED,0,2023,10,Indie Bio;SOSV,,
5250807,Cocoon,http://cocooncarbon.com,SEED,0,2023,10,SOSV,,
2908673,BladeBUG,https://bladebug.co.uk/,SEED,0,2023,10,British Robotics Seed Fund,https://techeast.com/uk-based-robotics-ai-and-automation-companies-to-benefit-from-british-robotics-scale-up-fund-deployment/,
1511297,Kobaküs,https://kobakus.com,SERIES A,1,2023,10,Arz Portfolio,,
1894567,Quantee,http://quantee.ai,SEED,0,2023,10,InsurTech Fund,,
5010466,Figg Wealth,http://figgwealth.com,SEED,0.458334,2023,10,,,
2037946,Navlungo,http://navlungo.com,SERIES A,0.35,2023,10,,,
886203,Giraffe360,http://giraffe360.com/,SERIES A,0,2023,10,BADideas.fund,,
1687496,Mondarella,https://www.mondarella.eu/,SERIES A,5.5,2023,10,,,
5178810,Cavex,http://cavex.io,SEED,6,2023,10,E3 Capital,https://e3-cap.com/carbon-value-exchange-cavex-secures-us-6-million-led-by-e3-capital-to-scale-digital-carbon-financing-platform/,
3617014,ENCHERES IMMO,http://encheres-immo.com,SEED,1.54,2023,10,Tomcat Invest,,
5178139,dru,http://dru-app.com,SEED,3.6,2023,10,Proparco;Global Ventures,,
4727355,OxDrive,http://oxdrive.co.uk,SEED,3.08,2023,10,Industra Bank,https://labsoflatvia.com/en/news/ox-drive-attracts-e2-8-million-to-expand-fleet-of-electric-cars,
1692425,Nebuli,https://nebuli.com,EARLY VC,0.275,2023,10,,,
3444518,Doji,http://doji.co.uk,SEED,0,2023,10,,,
16842,X-BOLT Orthopedics,http://www.x-bolt.com,EARLY VC,3.5,2023,10,Business Venture Partners;Amalfi Capital;Ascentifi,https://www.businesspost.ie/tech/x-bolt-orthopaedics-secures-3-5m-from-backers/,
4309718,Gozen Institute,http://gozeninstitute.com,SEED,3.3,2023,10,Happiness Capital,,
1495242,Adverttu,http://adverttu.com,SERIES A,3.96,2023,10,Maven Capital Partners;Change Ventures;Growthdeck;Venturian;SEL Capital Group,https://bdaily.co.uk/articles/2023/10/24/media-agency-raises-3m-to-revolutionise-ooh-advertising-with-novel-concept,
76431,BrandShield,https://www.brandshield.com,EARLY VC,3.4,2023,10,,https://www.webwire.com/ViewPressRel.asp?aId=313014,
1534393,GPA INNOVA,http://gpainnova.com,EARLY VC,4.07,2023,10,,https://www.webcapitalriesgo.com/gpainnova-apoyada-por-accio-recibe-37-millones-de-euros-de-los-fondos-next-generation-para-proyectos-de-ia-digitalizacion-industrial-y-sostenibilidad/,
5173035,Dongi,http://dongi.ir,SERIES A,1.5,2023,10,,,
4319979,Tribo Games,https://www.tribo.games/,SEED,0,2023,10,Merit Circle;32bit ventures,https://medium.com/@Tribo_Games/tribo-games-secures-investment-and-partners-with-merit-circle-7be729eee174,
1511250,Wootzano,http://www.wootzano.com,SEED,0,2023,10,Ponderosa Ventures,,
1766325,Recommendy,http://recommendy.io/,SEED,5.5,2023,10,HV Capital;Braveheart Investment Group,,
1739016,Mybacs,https://mybacs.com/,SERIES A,5.9,2023,10,Commerce and Ventures(SevenVentures);Joyance Partners;WENVEST Capital;Generations Fund,,
1775213,Meet5,https://www.meet5.de/,SEED,1.21,2023,10,,,
885584,F-Reg,http://www.f-reg.fr/,EARLY VC,2.2,2023,10,iXO Private Equity,https://www.maddyness.com/2023/10/13/maddymoney-1357-millions-deuros-leves-cette-semaine-par-les-startups-francaises/,
1453864,Intouch,http://www.intouch.com,EARLY VC,1.65,2023,10,,https://www.independent.ie/business/irish/irish-retail-media-tech-firm-intouch-raises-15m-for-global-growth-plan/a1323859492.html,
3518612,M5AZN,http://m5azn.com,SERIES A,6,2023,10,,,
1491734,SquareBook,https://www.squarebook.com,SEED,0.675048,2023,10,,https://www.seedrs.com/squarebook1,
5142628,Narravero,http://narravero.com,EARLY VC,2.2,2023,10,,https://www.deutsche-startups.de/2023/10/04/dealmonitor-kranus-health-happyhotel/,
2950235,Ixcys,https://www.ixcys.com/,EARLY VC,2.75,2023,10,Région Sud Investissement;AUBE Management,https://www.ecap-partner.com/news/research/synthese-des-levees-de-fonds-du-numerique-en-septembre-2023/,
1534401,MDF Recovery,http://mdfrecovery.co.uk,SEED,2.244,2023,10,One Planet Capital,"https://www.mrw.co.uk/news/mdf-recycling-firm-secures-1-7m-in-venture-capital-06-10-2023/#:~:text=One%20Planet%20Capital%20has%20invested,used%20for%20insulation%20and%20packaging.",
2928227,Inoqo,https://www.inoqo.com/,SEED,0,2023,10,,https://www.deutsche-startups.de/2023/10/06/msh-kauft-german-autolabs-gutefrage-net-uebernimmt-motor-talk-ptc-kauft-pure-systems/,
3338002,Advanced Commerce,http://advancedcommerce.io,SEED,0,2023,9,Haatch,https://haatch.com/portfolio/advanced-commerce/,
5433530,Konfir Uk Ltd,http://konfir.uk,SEED,2.64,2023,9,Portfolio Ventures;Love Ventures,https://loveventures.co.uk/why-we-invested-in-konfir/,
5419042,Mindgard Ltd,http://mindgardai.uk,SEED,3.96,2023,9,Lakestar;IQ Capital;Osney Capital,https://www.lancaster.ac.uk/news/lancaster-university-spinout-mindgard-ltd-raises-3m-in-seed-funding,
1814080,Distichain,http://distichain.com/,SEED,1.275,2023,9,ICrypto,,
3790377,Fieldstream,http://fieldstream.ai,SEED,0.7,2023,9,,,
5416017,Fathom Protocol,http://fathom.fi,SEED,2,2023,9,XVC Tech,,
5411410,Isomorphic Labs,http://isomorphic.cloud,SEED,0,2023,9,,,
93434,Synchronized,http://synchronized.tv,EARLY VC,0.33,2023,9,,,
900098,Stablepharma,http://www.stablepharma.com,EARLY VC,2.112,2023,9,,https://www.crowdcube.com/companies/stablepharma-limited,
3393565,Beelife,http://beelife.tech,SEED,3,2023,9,Sayegh Group,,
3455990,Solvent.Life,https://solvent.life/,EARLY VC,0.9675,2023,9,,,
5402800,3Folio,http://3folio.finance,SEED,0.4,2023,9,,,
4312992,The Build Chain,http://thebuildchain.co.uk,SEED,1.452,2023,9,,,
5402435,Early Health,http://earlyhealth.com,SEED,5.016,2023,9,Atomico;LocalGlobe;Creator Fund,,
4544990,Plot.ai,https://www.plot.ai/,SEED,1.331133,2023,9,Marketer Technologies;Strawberry Equities,https://www.marketer.tech/news/strawberry-equities-new-strategic-owner-of-plotai,
1632617,Akiba Digital,http://akibadigital.com,SEED,0,2023,9,,https://www.av.vc/portfolio,
888930,Porcelain Fortress,http://www.porcelainfortress.com,SEED,0.6,2023,9,Brunnur Ventures;Crowberry Capital,,
4320930,FANtium,https://www.fantium.com/,SEED,0,2023,9,FunFair Ventures,,
3037246,Talewind,https://talewind.co.uk/,SEED,0,2023,9,FunFair Ventures,,
3983767,AMG - AEY Metaverse Guild,http://amgdao.com,SEED,0,2023,9,Brinc,,
188427,Lucky Cart,http://luckycart.com,EARLY VC,2.42,2023,9,Club des prophètes,,
5287489,Check,http://checkqrpay.com,SEED,0.683,2023,9,,,
4424828,Xwatts,http://xwatts.co,SEED,0,2023,9,,,
2936099,Rematch,http://rematch.tv,SEED,0.24101,2023,9,Crowdcube,https://www.crowdcube.com/investment/rematch-30251,
2986915,Toraphene,http://toraphene.com,SEED,1.584,2023,9,Crowdcube,https://www.crowdcube.com/companies/toraphene/pitches/b65d2Z,
826947,Honest Burgers,https://www.honestburgers.co.uk/,SEED,3.19,2023,9,Crowdcube,https://www.restaurantonline.co.uk/Article/2023/10/11/honest-burgers-smashes-crowdfunding-target,
1640801,Internxt,http://internxt.com,SEED,0.23254,2023,9,Crowdcube,https://www.crowdcube.com/companies/internxt/pitches/l8aE5Z,
1823268,Flexi-Hex,https://www.flexi-hex.com/,SEED,1.104312,2023,9,Crowdcube,https://www.crowdcube.com/companies/investatflexi-hex-com/pitches/lO0EXZ,
5252904,Irrigeasy,http://irrigeasy.com,SEED,1.65,2023,9,,,
904511,Ozarka,https://ozarka.biz,SEED,0.869,2023,9,,,
3342713,Kelda Showers,http://keldashowers.com,SERIES A,2.904,2023,9,24Haymarket;Growthdeck;Low Carbon Innovation Fund,https://www.keldashowers.com/company-news/kelda-showers-secures-over-2-2-million-in-funding/,
4533333,Bpacks,http://bpacks.eco,SEED,0.385,2023,9,,,
5209815,Poseidona,http://poseidona.eu,SEED,0,2023,9,ProVeg Incubator,,
1648795,PeopleSpheres,https://peoplespheres.com,LATE VC,4.73,2023,9,Irdi Capital Investissement;Omnes Capital;SWEN Capital Partners;Tudigo;UL Invest,https://app.tudigo.co/equity/peoplespheres?utm_campaign=GS+-+Investir_Investissement&utm_term=peoplespheres&utm_medium=ppc&utm_source=adwords&hsa_grp=154142416758&hsa_ver=3&hsa_src=g&hsa_acc=8253627618&hsa_tgt=kwd-1021576234751&hsa_mt=p&hsa_net=adwords&hsa_cam=20181160311&hsa_ad=673355931098&hsa_kw=peoplespheres&gad_source=1,
1472463,SEGRON,http://www.segron.com,SERIES B,5.5,2023,9,,,
3011424,Polygreen,https://www.PolyGreen-Group.com,SEED,4.4,2023,9,,,
1472391,Uniento,http://www.uniento.com,SEED,4.5,2023,9,,,
3212269,Hypervolt,http://hypervolt.co.uk,SERIES A,8,2023,9,Baleen Capital;Shorewind Capital,,
4115258,Stackt,http://stackt.co.uk,SEED,1.32,2023,9,Syndicate Room;Metropolis Ventures;ZAKA VC;Startupgym,,
3299809,Avantgarde,http://avantgarde.finance,SERIES A,5.5,2023,9,Placeholder;ACrew Capital;CoinShares Ventures;Blockchange Ventures;Jump Capital,https://thefintechtimes.com/hub71-welcomes-23-startups-as-part-of-13th-cohort-and-strengthens-climatetech-focus/,
3080604,Libattion,https://libattion.com,SERIES A,0,2023,9,,,
5173051,Vitadio,http://vitad.io,SEED,3.3,2023,9,Theras,https://ain.capital/2023/10/24/vitadio-secures-3m-digital-therapeutics/,
1744808,Detecht.se,http://detecht.se,SERIES A,0.484048,2023,9,Chalmers Ventures,,
1659743,Halo X Ray Technologies,https://www.haloxray.com/,SERIES A,2.64,2023,9,Future Planet Capital,https://www.asiapacificsecuritymagazine.com/halo-x-ray-secures-investment/,
5145325,GIGA Venture,http://gigaventure.co.uk,SEED,13.2,2023,9,,,
1663000,Fresh Check,http://freshcheck.co.uk,SEED,0.66,2023,9,,,
2872120,Mao Lac,http://maolac.com,SEED,1.65,2023,9,Mylkcubator,https://www.webcapitalriesgo.com/pascual-innoventures-invierte-15m-en-las-startups-novo-dairy-zero-cow-factory-ergo-bioscience-y-maolac/,
3056185,Splint Invest,https://www.splintinvest.com/,SERIES A,0,2023,9,,,
5144120,Timeline,http://timelineapp.co,SERIES B,13.2,2023,9,MTech Capital,https://bdaily.co.uk/articles/2023/10/03/north-east-executives-celebrate-double-milestone-as-london-fintech-raises-10m,
5143878,Evertwine,https://xbokepindo.shop,SEED,1.2,2023,9,,https://www.globenewswire.com/news-release/2023/09/11/2741121/0/en/Introducing-the-new-and-improved-Evertwine-revamped-and-refueled.html,
5143769,Avoca Clinic,http://avocaclinic.ie,EARLY VC,7.7,2023,9,Business Growth Fund,https://businessplus.ie/ma/funding/bgf-the-avoca-clinic/,
4685938,NAKAI Robotics,http://nakairobotics.com,SEED,0,2023,9,Tal Ventures,,
4526301,Greenwood-Power,http://greenwood-power.com,EARLY VC,5.61,2023,9,eQventure;tecnet equity,https://www.deutsche-startups.de/2023/09/30/startupticker-39-2023/,
2961923,Hexis,https://www.hexisapp.com/,EARLY VC,0.066,2023,9,Baltic Ventures,https://businesscloud.co.uk/news/baltic-ventures-accelerator-unveils-9-strong-first-cohort/,
877841,Nanusens,http://www.nanusens.com,SERIES A,0,2023,9,Criteria Venture Tech;Inveready,https://www.eenewseurope.com/en/nanusens-starts-series-a-funding-round-with-ai-pitch/,
5143469,Birl,http://wearebirl.com,SEED,0.066,2023,9,Baltic Ventures,https://businesscloud.co.uk/news/baltic-ventures-accelerator-unveils-9-strong-first-cohort/,
4869169,Progressiverobotics,http://progressiverobotics.ai,SEED,0,2023,9,Genesis Ventures,,
3605104,reasy,http://reasy.de,SEED,2.2,2023,9,,https://www.deutsche-startups.de/2023/09/07/dealmonitor-leanix-gmh/,
1749149,Urban Canopee,http://urbancanopee.com,EARLY VC,2.97,2023,9,,https://www.maddyness.com/2023/09/29/maddymoney-2914-millions-deuros-leves-cette-semaine-par-les-startups-francaises/,
5142748,VerifyMy,http://verifymy.io,EARLY VC,6.6,2023,9,,https://beamstart.com/news/verifymy-raises-5m-appoints-growth-16946788087522,
1765699,Bidrento,https://bidrento.com/,SEED,0,2023,9,,https://www.morganstanley.com/press-releases/morgan-stanley-expands-global-inclusive-ventures-lab,
3345493,TRAVERSE,http://traverse-web.co.uk,EARLY VC,0.66,2023,9,Maven Capital Partners,https://www.prolificnorth.co.uk/news/500k-maven-investment-for-cheshire-software-firm-traverse/,
3268202,SharpGrid,http://sharpgrid.com,SEED,1.87,2023,9,ZAKA VC;Czech Founders VC,https://www.sharpgrid.com/ontrade-insights-eng/press-release-sharpgrid-has-raised-over-1-7-million-eur,
3900236,Melanin Matchmaker,https://themmclub.com,SEED,0.792,2023,9,,https://www.onlinepersonalswatch.com/news/2023/09/irl-dating-app-mm-raised-600k750k.html,
3342125,Automated Architecture,http://automatedarchitecture.io,SEED,0,2023,9,,https://www.morganstanley.com/press-releases/morgan-stanley-expands-global-inclusive-ventures-lab,
5141615,StudentCrowd,http://studentcrowd.com,SEED,3.3,2023,9,Mercia Fund Managers,https://www.donews.com/news/detail/8/3707466.html,
5141293,TheCircle,http://thecircle.global,EARLY VC,2.31,2023,9,Opes Impact Fund,https://bebeez.it/wp-content/uploads/2023/10/CS-14_-THE-CIRCLE_ROUND-16-MILIONI-_DEFDEF1.pdf,
5141256,Mintouge,http://mintouge.com,SEED,2.5,2023,9,,https://bebeez.it/fintech/vaultik-incassa-round-da-25-mln-guidato-da-the-operating-group/,
5141247,Agora Robotics,http://agorarobotics.com,SEED,0,2023,9,Orange Fab România,"https://www.romania-insider.com/orange-fab-six-startups-5g-call-oct-2023#:~:text=Agora%20Robotics%20is%20a%20deep,industrial%20robot%20for%20floor%20cleaning.",
4288517,COINSCAN,http://coinscan.com,SEED,6.3,2023,9,iAngels;Tectona,https://pulse2.com/coinscan-crypto-analytics-company-6-3-million/,
5140849,Fairmoove,http://fairmoovexplore.fr,SEED,6.05,2023,9,Bpifrance;Entrepreneur Venture,https://www.ecap-partner.com/news/research/synthese-des-levees-de-fonds-du-numerique-en-septembre-2023/,
2133268,Transimmune AG,http://transimmune.com,SEED,5,2023,9,Bill & Melinda Gates Foundation,https://www.life-sciences-germany.com/news/transimmune-secures-investment-from-yale-university-bill-melinda-2001-122222.html,
